id,user_id,post_type,status,origin_lat,origin_lng,origin_city,origin_country,dest_city,dest_country,dest_lat,dest_lng,template_key,metadata,contact_phone,contact_whatsapp,contact_email,created_at,updated_at,expires_at,view_count,contact_count
7194ffce-d365-4f1f-9b7b-c2c61586ba71,068556ae-8621-4b43-b119-8019c0a935b9,DRIVER_AVAILABLE,active,32.242947393843345,-111.01881906659563,Tucson,United States,Austin,United States,30.2672,-97.7431,north,"{""direction"": ""south"", ""truck_type"": ""20T"", ""available_hours"": 32}",,false,john.brown94@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,71,4
60fb6441-c6c8-4d88-94eb-be597452dda5,b33ceacf-32b1-4748-8422-98f67e0aba7f,DRIVER_AVAILABLE,active,32.258353571132005,-110.9545716561542,Tucson,United States,Albuquerque,United States,35.0844,-106.6504,south,"{""direction"": ""south"", ""truck_type"": ""Refrigerated"", ""available_hours"": 69}",,false,sarah.jackson14@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,56,5
91bb7f11-d1d2-4ac7-bdc6-ee9d129aaa7d,6ec22b06-984d-44a1-bc7d-4ed9254a9884,DRIVER_AVAILABLE,active,32.201807663082064,-110.98197217405122,Tucson,United States,Philadelphia,United States,39.9526,-75.1652,local,"{""direction"": ""long_haul"", ""truck_type"": ""Flatbed"", ""available_hours"": 13}",,false,lisa.smith86@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,66,3
210553dd-510f-4c2b-bc22-5d8616343720,2ff2eed8-0a1e-4465-9fd2-0f962b1036a4,DRIVER_AVAILABLE,active,32.23015944872616,-110.96227388087162,Tucson,United States,Bakersfield,United States,35.3733,-119.0187,north,"{""direction"": ""west"", ""truck_type"": ""Flatbed"", ""available_hours"": 59}",,false,jessica.moore85@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,37,3
fe523a03-ef9a-4618-887f-1d6a40dd04af,ed59f643-3a4b-468a-829d-792d200b2214,DRIVER_AVAILABLE,active,32.267112747490025,-110.92942475493224,Tucson,United States,Pittsburgh,United States,40.4406,-79.9959,north,"{""direction"": ""east"", ""truck_type"": ""Refrigerated"", ""available_hours"": 59}",,false,sarah.taylor45@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,46,3
110eee7c-a6a4-4668-bfe9-c6512f74c5be,1df14abc-3b11-4697-b829-98fc57f82085,DRIVER_AVAILABLE,active,40.73177255898036,-111.89250332997133,Salt Lake City,United States,San Francisco,United States,37.7749,-122.4194,long_haul,"{""direction"": ""west"", ""truck_type"": ""Box Truck"", ""available_hours"": 10}",,false,robert.thomas50@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,42,4
74ac5516-1764-4de0-a024-249fa6f38b83,ef9e03c7-4ddb-4cd7-bc02-37503bacafdf,DRIVER_AVAILABLE,active,40.73407821280936,-111.92367352743732,Salt Lake City,United States,Atlanta,United States,33.749,-84.388,north,"{""direction"": ""south"", ""truck_type"": ""Flatbed"", ""available_hours"": 68}",,false,jessica.smith37@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,57,1
21ae4bca-d9ca-449a-a428-770ad2e42754,850f8f85-a4b0-41e3-a122-4739ec58d2fa,DRIVER_AVAILABLE,active,40.8106547628651,-111.877362281577,Salt Lake City,United States,Laredo,United States,27.5306,-99.4803,long_haul,"{""direction"": ""north"", ""truck_type"": ""Refrigerated"", ""available_hours"": 46}",,false,jane.anderson97@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,34,4
2f4df15f-47ae-40cf-a53a-88aacd375993,108cac40-8755-498c-8f67-bc8085c578f9,DRIVER_AVAILABLE,active,40.754117121017366,-111.87602251167002,Salt Lake City,United States,Milwaukee,United States,43.0389,-87.9065,south,"{""direction"": ""north"", ""truck_type"": ""Flatbed"", ""available_hours"": 59}",,false,jane.doe24@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,97,0
04863d62-3fb8-4717-9a5b-17775525361d,dcf7efee-7c7c-4f91-9bae-e9ce464a1dd9,DRIVER_AVAILABLE,active,40.75539583720818,-111.91164445825586,Salt Lake City,United States,Mobile,United States,30.6954,-88.0399,long_haul,"{""direction"": ""south"", ""truck_type"": ""Flatbed"", ""available_hours"": 17}",,false,jessica.brown67@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,3,3
a03ac67a-4b6a-4add-8e7f-d5a3cd675043,ff96bf5d-b616-40ec-abce-21014ec97c3d,DRIVER_AVAILABLE,active,40.711165165980205,-111.8471890863279,Salt Lake City,United States,Jacksonville,United States,30.3322,-81.6557,south,"{""direction"": ""north"", ""truck_type"": ""20T"", ""available_hours"": 3}",,false,sarah.thomas59@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,29,1
d9fcda75-9c14-423e-98dd-a53fbdb6f451,afd43784-b865-4568-be21-90b9889452da,DRIVER_AVAILABLE,active,40.79012642358112,-111.91690346032566,Salt Lake City,United States,Baltimore,United States,39.2904,-76.6122,south,"{""direction"": ""south"", ""truck_type"": ""20T"", ""available_hours"": 50}",,false,john.thomas93@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,22,0
fc9c508a-d1e9-4437-857e-346f01708d72,57796275-2b56-4de2-b2ab-5d96b394c65f,DRIVER_AVAILABLE,active,40.74932302732291,-111.89470477554052,Salt Lake City,United States,Laredo,United States,27.5306,-99.4803,north,"{""direction"": ""west"", ""truck_type"": ""20T"", ""available_hours"": 48}",,false,john.brown76@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,30,2
7c1a78a1-7ebb-4244-9f5a-79f36ad20ba4,32344b19-97d6-423e-af30-6ed23b5f59fb,DRIVER_AVAILABLE,active,40.743737841475124,-111.92183200988741,Salt Lake City,United States,Sacramento,United States,38.5816,-121.4944,long_haul,"{""direction"": ""east"", ""truck_type"": ""Box Truck"", ""available_hours"": 44}",,false,tom.johnson35@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,36,5
5ed3f415-8260-40ee-8cd9-835e8a7e9871,da05e715-382d-4d1d-97cf-8e1d85563eb2,DRIVER_AVAILABLE,active,43.60237297138048,-116.16931066968934,Boise,United States,Bakersfield,United States,35.3733,-119.0187,long_haul,"{""direction"": ""south"", ""truck_type"": ""Flatbed"", ""available_hours"": 38}",,false,jessica.thomas71@example.com,2026-01-22T06:41:57.790213,2026-01-22T06:41:57.790213,2026-01-29T06:41:57.790213,6,2
09e52074-14ba-4d4f-990d-a9e0305452b3,4b109f15-b79f-4493-a63e-726e5ce6b93a,DRIVER_AVAILABLE,active,43.58275183478121,-116.20974185647601,Boise,United States,Seattle,United States,47.6062,-122.3321,long_haul,"{""direction"": ""long_haul"", ""truck_type"": ""Refrigerated"", ""available_hours"": 39}",,false,jessica.wilson93@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,94,0
ea0cb209-faa9-47df-bb90-dcdab250842d,6ef5a481-fdb8-49a9-80eb-38498619201c,DRIVER_AVAILABLE,active,43.659918526681814,-116.19855979350466,Boise,United States,Memphis,United States,35.1495,-90.049,south,"{""direction"": ""long_haul"", ""truck_type"": ""Refrigerated"", ""available_hours"": 11}",,false,sarah.jackson31@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,19,2
0c7c1e8c-773c-45a1-9ddd-62af22d632fe,8d83b33a-1ea0-46ce-9748-aee65004b8f5,DRIVER_AVAILABLE,active,43.583626281196224,-116.21360440300664,Boise,United States,Charlotte,United States,35.2271,-80.8431,long_haul,"{""direction"": ""west"", ""truck_type"": ""Refrigerated"", ""available_hours"": 62}",,false,tom.moore72@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,63,0
f21f15d1-b5ad-47de-a5c7-dc5f7362eaed,c4edb486-d92c-411c-95a7-cf2e6df29944,DRIVER_AVAILABLE,active,43.59252317368653,-116.19717638761625,Boise,United States,Atlanta,United States,33.749,-84.388,long_haul,"{""direction"": ""north"", ""truck_type"": ""20T"", ""available_hours"": 49}",,false,emma.moore82@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,65,2
db8f0198-9a74-4814-b31a-fc24cdaf6bfb,70da139b-ed4c-4f19-ac6e-3c6f7efd2efc,DRIVER_AVAILABLE,active,43.60854159499731,-116.24248425336869,Boise,United States,Nashville,United States,36.1627,-86.7816,local,"{""direction"": ""west"", ""truck_type"": ""Flatbed"", ""available_hours"": 37}",,false,sarah.anderson52@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,28,2
65ff5d0f-17bc-44d4-9709-18029fd304c6,a54f3888-9a5d-4b3a-97f3-2e8f30145528,DRIVER_AVAILABLE,active,43.617831835685415,-116.17603157352069,Boise,United States,Tampa,United States,27.9506,-82.4572,north,"{""direction"": ""local"", ""truck_type"": ""Van"", ""available_hours"": 25}",,false,robert.wilson59@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,76,4
5c29d5ba-9ca3-4ab9-9bd4-f30072871c6e,4385c5c4-2544-41cd-8ee8-2c1b8b830f95,DRIVER_AVAILABLE,active,43.60025436799159,-116.16069910194526,Boise,United States,Birmingham,United States,33.5186,-86.8104,long_haul,"{""direction"": ""north"", ""truck_type"": ""20T"", ""available_hours"": 17}",,false,mike.moore40@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,77,3
af5c4719-7a19-4ac1-be6b-4d9c29b162b2,5f84ef2c-b9ec-4c27-95de-8bc228302c94,DRIVER_AVAILABLE,active,43.610141016606306,-116.17951979914478,Boise,United States,Atlanta,United States,33.749,-84.388,local,"{""direction"": ""east"", ""truck_type"": ""Van"", ""available_hours"": 25}",,false,jane.jackson11@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,88,2
4473cbf0-919c-4369-ae1f-3d837dc56b60,71141975-98fd-42aa-8527-c84c2965753a,DRIVER_AVAILABLE,active,43.641646854657346,-116.23474904996586,Boise,United States,Sacramento,United States,38.5816,-121.4944,south,"{""direction"": ""east"", ""truck_type"": ""Refrigerated"", ""available_hours"": 54}",,false,tom.johnson42@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,63,5
65495ceb-8a7b-4c18-a9fe-1566e9cbe2aa,0c3df06b-f67a-436e-996f-593736ee4c35,DRIVER_AVAILABLE,active,47.58746275179726,-122.36880582229999,Seattle,United States,Atlanta,United States,33.749,-84.388,local,"{""direction"": ""local"", ""truck_type"": ""Refrigerated"", ""available_hours"": 12}",,false,tom.moore10@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,90,5
d80541cf-e26c-4c3a-8f4f-9a462d8c5c44,4cce49a1-21ec-4324-8ef0-6137ff461457,DRIVER_AVAILABLE,active,47.62659329015634,-122.33513671261633,Seattle,United States,Los Angeles,United States,34.0522,-118.2437,local,"{""direction"": ""long_haul"", ""truck_type"": ""Van"", ""available_hours"": 58}",,false,lisa.smith39@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,35,4
b8da952f-18c5-43f0-aefe-71ff38d7c3c4,d0c07870-579d-4aa2-ae00-235dc5731713,DRIVER_AVAILABLE,active,47.6108131108218,-122.37464834159451,Seattle,United States,Portland,United States,45.5152,-122.6784,local,"{""direction"": ""long_haul"", ""truck_type"": ""Van"", ""available_hours"": 31}",,false,lisa.taylor33@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,74,3
03a216d2-c40b-4c0d-b256-533159067b97,071af515-5379-4513-86b2-a15a7291ba08,DRIVER_AVAILABLE,active,47.588183783283974,-122.36482371113298,Seattle,United States,San Diego,United States,32.7157,-117.1611,long_haul,"{""direction"": ""local"", ""truck_type"": ""20T"", ""available_hours"": 41}",,false,robert.taylor20@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,3,2
b3672f38-09be-4e02-a3d0-935944885072,88d15810-4a3a-4812-ab39-fdd664c8fdd3,DRIVER_AVAILABLE,active,47.639617442905596,-122.35012230769973,Seattle,United States,Boise,United States,43.615,-116.2023,long_haul,"{""direction"": ""south"", ""truck_type"": ""Flatbed"", ""available_hours"": 8}",,false,robert.doe21@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,9,5
1606fc1f-772f-4fd4-9529-aa2088386fef,cd86f3a3-7bfb-42ed-8959-858202945a64,DRIVER_AVAILABLE,active,47.61385118737285,-122.34900958388764,Seattle,United States,Chicago,United States,41.8781,-87.6298,south,"{""direction"": ""local"", ""truck_type"": ""20T"", ""available_hours"": 26}",,false,jessica.smith35@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,69,3
77b7d609-51fd-4936-8061-2fa207e523e2,6b8c37f8-b263-44f9-8b59-281aec6fea15,DRIVER_AVAILABLE,active,47.250055542461666,-122.41829025967255,Tacoma,United States,Bakersfield,United States,35.3733,-119.0187,north,"{""direction"": ""west"", ""truck_type"": ""Box Truck"", ""available_hours"": 67}",,false,robert.moore43@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,100,1
804d9950-c79b-4ad1-ae1d-a205ecdb1e38,6c9fd7e1-e9aa-433a-a5b1-e4697cb10235,DRIVER_AVAILABLE,active,47.22592321994998,-122.41478047076119,Tacoma,United States,Sacramento,United States,38.5816,-121.4944,north,"{""direction"": ""north"", ""truck_type"": ""Refrigerated"", ""available_hours"": 14}",,false,mike.moore91@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,23,4
b7b2d7e8-3416-4eaa-af0e-a85cf471d9ec,612bdabf-fd4c-461d-947b-f2523e961efe,DRIVER_AVAILABLE,active,47.228531599516195,-122.45719810828874,Tacoma,United States,Cincinnati,United States,39.1031,-84.512,north,"{""direction"": ""south"", ""truck_type"": ""Refrigerated"", ""available_hours"": 26}",,false,john.moore36@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,85,3
37159095-4c80-4bb1-889d-6b660c6ba978,fd9297ea-0040-4001-9c65-145da05cf9a8,DRIVER_AVAILABLE,active,47.27953882556437,-122.44650709736604,Tacoma,United States,Omaha,United States,41.2565,-95.9345,south,"{""direction"": ""local"", ""truck_type"": ""Flatbed"", ""available_hours"": 31}",,false,mike.brown91@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,16,3
a41a5c98-d4a2-4af9-80ab-e6d35404c5a6,6111029d-7480-4c22-9dd8-2b8549db8631,DRIVER_AVAILABLE,active,47.24755315876866,-122.47530277387332,Tacoma,United States,Milwaukee,United States,43.0389,-87.9065,south,"{""direction"": ""long_haul"", ""truck_type"": ""20T"", ""available_hours"": 8}",,false,sarah.doe39@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,27,3
74f3d73a-9a1a-4f0b-893c-6f0a014e63b1,dafa417b-81b1-4e70-acf7-d8a03cd40d1d,DRIVER_AVAILABLE,active,47.27127027297047,-122.42269199178797,Tacoma,United States,Dallas,United States,32.7767,-96.797,south,"{""direction"": ""west"", ""truck_type"": ""Refrigerated"", ""available_hours"": 2}",,false,robert.wilson55@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,72,0
90a6d116-4bfd-440d-9c93-d0c382edbbfa,a96bd99e-a58d-4dae-a598-da7f40d65756,DRIVER_AVAILABLE,active,47.253135785026544,-122.4550319035774,Tacoma,United States,Mobile,United States,30.6954,-88.0399,long_haul,"{""direction"": ""local"", ""truck_type"": ""Van"", ""available_hours"": 30}",,false,jessica.thomas30@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,83,0
8f97d5e9-0400-43f6-aa3a-79a38baf8429,86e72b35-3b1b-4455-ae05-3ef5e0b62245,DRIVER_AVAILABLE,active,45.53585577992512,-122.68689291028336,Portland,United States,Fresno,United States,36.7378,-119.7871,local,"{""direction"": ""local"", ""truck_type"": ""Van"", ""available_hours"": 31}",,false,jessica.doe67@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,95,1
0ec9509c-1d47-4fd1-a83d-b086c2c38632,2d04fb56-6b47-4fc9-b28d-e227579a2d30,DRIVER_AVAILABLE,active,45.47716965237712,-122.6942244947268,Portland,United States,Birmingham,United States,33.5186,-86.8104,south,"{""direction"": ""local"", ""truck_type"": ""Flatbed"", ""available_hours"": 41}",,false,jessica.smith79@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,20,1
28d2876b-5e62-43ca-8f6d-1f6c1e43b102,b232b973-52f4-4a17-8da0-261300b48ea3,DRIVER_AVAILABLE,active,45.553177599806524,-122.72474100964985,Portland,United States,Omaha,United States,41.2565,-95.9345,long_haul,"{""direction"": ""long_haul"", ""truck_type"": ""Flatbed"", ""available_hours"": 15}",,false,tom.brown87@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,21,1
f9e39835-0e4f-4986-a575-3f9867c290f8,735e7747-7e54-44bd-b80f-50f8496f49a5,DRIVER_AVAILABLE,active,45.49927641886801,-122.65080507728727,Portland,United States,Boise,United States,43.615,-116.2023,local,"{""direction"": ""east"", ""truck_type"": ""Box Truck"", ""available_hours"": 72}",,false,tom.smith84@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,17,5
fd904410-edd4-43ec-9378-b9209e9d6ea6,906a8779-bd7c-4adb-9b20-912e12eefef9,DRIVER_AVAILABLE,active,45.51328494313484,-122.69087996814855,Portland,United States,Phoenix,United States,33.4484,-112.074,long_haul,"{""direction"": ""long_haul"", ""truck_type"": ""20T"", ""available_hours"": 50}",,false,robert.thomas13@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,75,2
a30b680b-f35d-48e9-95c2-593cc2ff1c48,655fbd17-43bf-4ebf-bbf6-59e2f2af9b7d,DRIVER_AVAILABLE,active,45.55211319868964,-122.64185853362498,Portland,United States,Cincinnati,United States,39.1031,-84.512,north,"{""direction"": ""north"", ""truck_type"": ""20T"", ""available_hours"": 26}",,false,emma.taylor49@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,59,5
39ff6250-151c-47cd-a6df-197235dbf17b,62d6e19c-0455-401d-ae54-89c6ae8eefc5,DRIVER_AVAILABLE,active,45.55205226679525,-122.72258801217552,Portland,United States,Cincinnati,United States,39.1031,-84.512,local,"{""direction"": ""west"", ""truck_type"": ""20T"", ""available_hours"": 12}",,false,robert.jackson39@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,35,4
f116c815-aace-4f43-b0f4-3480003daf64,d2e17292-feb6-40eb-99ed-928269e0188b,DRIVER_AVAILABLE,active,45.48076783451611,-122.71283685409942,Portland,United States,Milwaukee,United States,43.0389,-87.9065,local,"{""direction"": ""north"", ""truck_type"": ""Refrigerated"", ""available_hours"": 53}",,false,john.anderson68@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,87,2
63171fe8-b05e-4b04-9d61-9af32ce00642,7147d92f-c2f9-4314-ba36-a1cff23657a9,DRIVER_AVAILABLE,active,39.73530444428738,-104.98649456827741,Denver,United States,Nashville,United States,36.1627,-86.7816,south,"{""direction"": ""south"", ""truck_type"": ""Refrigerated"", ""available_hours"": 72}",,false,sarah.wilson44@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,20,5
bf3ea3c1-0c1b-4719-b70f-e054ca2a0f5e,cc48f23c-0440-4068-afa2-95e4f5be5c09,DRIVER_AVAILABLE,active,39.76545385323697,-104.98925369080538,Denver,United States,Oakland,United States,37.8044,-122.2711,long_haul,"{""direction"": ""long_haul"", ""truck_type"": ""Flatbed"", ""available_hours"": 59}",,false,robert.smith15@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,6,3
535a0f26-a550-40d3-ac58-167866e6f98d,e8a12493-a0b7-4deb-8016-25dfe4a0da55,DRIVER_AVAILABLE,active,39.70467038559359,-104.9562481196206,Denver,United States,Ontario,United States,34.0633,-117.6509,local,"{""direction"": ""south"", ""truck_type"": ""Refrigerated"", ""available_hours"": 59}",,false,jessica.smith19@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,14,1
892a22c6-ffd6-4a40-88fb-8d381cc25c9a,989dee1e-d5ca-4a20-a2a9-fc0a26bb8eae,DRIVER_AVAILABLE,active,39.74641586484167,-105.03313822186882,Denver,United States,San Jose,United States,37.3382,-121.8863,north,"{""direction"": ""south"", ""truck_type"": ""20T"", ""available_hours"": 7}",,false,emma.anderson94@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,9,1
45f9adff-d24e-42c0-bc9d-2f4d34a0e042,7f68de7e-d051-4bb2-95a6-94416379337f,DRIVER_AVAILABLE,active,39.69177589403374,-105.0147852393166,Denver,United States,Modesto,United States,37.6391,-120.9969,long_haul,"{""direction"": ""south"", ""truck_type"": ""Flatbed"", ""available_hours"": 14}",,false,tom.anderson87@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,75,5
bbc93890-7dff-4641-b33c-316adbb892e9,6c8cd568-9b05-465d-bbbe-2dbed3478891,DRIVER_AVAILABLE,active,39.707940844791885,-104.94148487086558,Denver,United States,Tulsa,United States,36.1539,-95.9928,north,"{""direction"": ""west"", ""truck_type"": ""Flatbed"", ""available_hours"": 23}",,false,jessica.smith12@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,55,4
e061f496-acc4-453a-b355-474cad2d9a2a,412447e7-07a9-4432-b9de-9588a493860f,DRIVER_AVAILABLE,active,39.70203303894035,-105.00930890960076,Denver,United States,Tacoma,United States,47.2529,-122.4443,local,"{""direction"": ""east"", ""truck_type"": ""Flatbed"", ""available_hours"": 53}",,false,mike.taylor81@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,72,0
9cdd07de-6853-4c71-95e7-22399aaf653d,ecb8b81b-0222-4031-ad6b-2b7b873e2c36,DRIVER_AVAILABLE,active,39.72500041409737,-104.9706746890041,Denver,United States,Tucson,United States,32.2226,-110.9747,long_haul,"{""direction"": ""local"", ""truck_type"": ""Refrigerated"", ""available_hours"": 24}",,false,jane.doe53@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,4,2
4c676ae6-a021-4d1d-bb95-0e790e099396,8f9f62a5-b255-413b-b976-b3e1f3837481,DRIVER_AVAILABLE,active,35.0456897019425,-106.68745969069658,Albuquerque,United States,Modesto,United States,37.6391,-120.9969,long_haul,"{""direction"": ""long_haul"", ""truck_type"": ""Box Truck"", ""available_hours"": 60}",,false,david.smith44@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,73,2
ee400fca-d51b-479d-8090-55cfa1a3eb69,7dc2bd4d-9ae1-4129-afe5-6914bc491786,DRIVER_AVAILABLE,active,35.08581157991899,-106.64991871983923,Albuquerque,United States,Pittsburgh,United States,40.4406,-79.9959,long_haul,"{""direction"": ""long_haul"", ""truck_type"": ""Flatbed"", ""available_hours"": 12}",,false,lisa.wilson82@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,81,5
768dcbff-cf78-46ea-9d40-fe8455983751,fa4b6006-2d46-4ccb-b9f0-a31f6450220a,DRIVER_AVAILABLE,active,35.04017088844139,-106.68312803149375,Albuquerque,United States,San Diego,United States,32.7157,-117.1611,long_haul,"{""direction"": ""west"", ""truck_type"": ""Van"", ""available_hours"": 10}",,false,jessica.moore29@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,6,0
ad5e733d-af1a-47c0-af93-f67b4b3417ad,494ae31e-b1b2-416b-8546-44493902b340,DRIVER_AVAILABLE,active,35.050050122771246,-106.61332987839408,Albuquerque,United States,Los Angeles,United States,34.0522,-118.2437,south,"{""direction"": ""east"", ""truck_type"": ""Refrigerated"", ""available_hours"": 7}",,false,robert.smith10@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,76,3
36f8b01c-b8bb-4f3e-92db-dd3a3c8cc38f,c132344f-6b59-4cb6-8dc5-68f0d4a453a7,DRIVER_AVAILABLE,active,35.03709096015062,-106.62722770152702,Albuquerque,United States,Salt Lake City,United States,40.7608,-111.891,local,"{""direction"": ""west"", ""truck_type"": ""20T"", ""available_hours"": 28}",,false,mike.doe37@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,78,5
2fb1eca2-3941-4775-a0c4-c5af2cc9e1ce,59efd10d-1473-4ce3-a415-809125c77ccc,DRIVER_AVAILABLE,active,35.05449352296761,-106.65021014489469,Albuquerque,United States,Laredo,United States,27.5306,-99.4803,local,"{""direction"": ""north"", ""truck_type"": ""Refrigerated"", ""available_hours"": 47}",,false,jessica.taylor79@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,63,2
7fc4606b-5a48-494b-a1b3-5d3a943ce270,3aa3fc4d-96a0-48d9-a6e4-132b8ccd0d0f,DRIVER_AVAILABLE,active,35.12053589973351,-106.60142370720897,Albuquerque,United States,St. Louis,United States,38.627,-90.1994,local,"{""direction"": ""south"", ""truck_type"": ""Refrigerated"", ""available_hours"": 53}",,false,mike.johnson99@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,60,5
03899d2e-9371-4466-9103-dbdd9394878e,178a4361-00dc-4533-9836-9007a3ce0f39,DRIVER_AVAILABLE,active,35.09856682039483,-106.69272672620927,Albuquerque,United States,Phoenix,United States,33.4484,-112.074,local,"{""direction"": ""north"", ""truck_type"": ""Flatbed"", ""available_hours"": 69}",,false,jessica.moore14@example.com,2026-01-22T06:41:57.791215,2026-01-22T06:41:57.791215,2026-01-29T06:41:57.791215,62,1
